0.019263
0.70911
-0.63214
0.0040802
-0.016304
-1.6751
-1.7424
-0.67682
-1.3727
-0.2966
-1.9225
-1.8975
0.0022726
0.33937
-1.2433
0.12924
-1.6109
0.85376
1.5402
0.43817
