0.0031999
0.8934
1.9914
-0.059436
0.031801
-1.5527
-1.8617
0.50573
1.5383
-1.7822
2.1099
1.8432
0.56946
2.6677
1.15
1.799
-1.4316
1.0534
-1.2837
-1.8951
