132,0.970437,1
133,0.969999,1
134,0.969814,1
135,0.969376,1
136,0.969191,1
137,0.968753,1
138,0.968569,1
139,0.968131,1
140,0.967946,1
141,0.967509,1
142,0.967324,1
143,0.966886,1
144,0.966701,1
145,0.966707,1
146,0.966711,1
147,0.966716,1
148,0.966721,1
149,0.966726,1
150,0.966542,1
151,0.966358,1
152,0.966168,1
153,0.965995,1
154,0.965823,1
155,0.965841,1
156,0.965859,1
157,0.965878,1
158,0.965895,1
159,0.965914,1
160,0.965932,1
161,0.96595,1
162,0.965969,1
163,0.965987,1
164,0.965815,1
165,0.965643,1
166,0.965454,1
167,0.965269,1
168,0.965084,1
169,0.964899,1
170,0.964715,1
171,0.96453,1
172,0.964345,1
173,0.96374,1
174,0.963745,1
175,0.963751,1
176,0.963756,1
177,0.963762,1
178,0.963767,1
179,0.963773,1
180,0.963778,1
181,0.963784,1
182,0.963789,1
183,0.963795,1
184,0.9638,1
185,0.963806,1
186,0.963812,1
187,0.963817,1
188,0.963822,1
189,0.963828,1
190,0.963833,1
191,0.963839,1
192,0.963845,1
193,0.96385,1
194,0.963856,1
195,0.963861,1
196,0.963867,1
197,0.963872,1
198,0.963878,1
199,0.963883,1
200,0.963889,1
201,0.963894,1
202,0.9639,1
203,0.963905,1
204,0.963911,1
205,0.963916,1
206,0.963922,1
207,0.963928,1
208,0.963933,1
209,0.963938,1
210,0.963944,1
211,0.963949,1
212,0.963765,1
213,0.96358,1
214,0.963395,1
215,0.963211,1
216,0.963026,1
217,0.962842,1
218,0.962657,1
219,0.962472,1
220,0.962478,1
221,0.962483,1
222,0.962489,1
223,0.962495,1
224,0.9625,1
225,0.962506,1
226,0.962511,1
227,0.962326,1
228,0.962142,1
229,0.962148,1
230,0.962153,1
231,0.962159,1
232,0.962164,1
233,0.96217,1
234,0.961985,1
235,0.961801,1
236,0.961616,1
237,0.961432,1
238,0.961247,1
239,0.961062,1
240,0.960878,1
241,0.960689,1
242,0.9605,1
243,0.960311,1
244,0.960122,1
245,0.959933,1
246,0.959745,1
247,0.959556,1
248,0.959367,1
249,0.959368,1
250,0.959369,1
251,0.959371,1
252,0.959372,1
253,0.959374,1
254,0.959375,1
255,0.959376,1
256,0.959377,1
257,0.959379,1
258,0.95938,1
259,0.959381,1
260,0.959382,1
261,0.959384,1
262,0.959385,1
263,0.959386,1
264,0.959388,1
265,0.959389,1
266,0.95939,1
267,0.959392,1
268,0.959393,1
269,0.959394,1
270,0.959395,1
271,0.959397,1
272,0.959398,1
273,0.959399,1
274,0.959401,1
275,0.959402,1
276,0.959403,1
277,0.959405,1
278,0.959406,1
279,0.959407,1
280,0.959408,1
281,0.95941,1
282,0.959411,1
283,0.959412,1
284,0.959414,1
285,0.959415,1
286,0.959416,1
287,0.959418,1
288,0.959419,1
289,0.95942,1
290,0.959421,1
291,0.959233,1
292,0.959044,1
293,0.958601,1
294,0.958603,1
295,0.958604,1
296,0.958605,1
297,0.958607,1
298,0.958608,1
299,0.958609,1
300,0.958611,1
301,0.958612,1
302,0.958613,1
303,0.958614,1
304,0.958616,1
305,0.958617,1
306,0.958428,1
307,0.957986,1
308,0.957797,1
309,0.957355,1
310,0.957166,1
311,0.956724,1
312,0.956535,1
313,0.956093,1
314,0.955904,1
315,0.955462,1
316,0.955273,1
317,0.954831,1
318,0.954643,1
319,0.9542,1
320,0.954012,1
321,0.953569,1
322,0.953381,1
323,0.952938,1
324,0.95275,1
325,0.952308,1
326,0.952119,1
327,0.951677,1
328,0.951488,1
329,0.951046,1
330,0.950857,1
331,0.950415,1
332,0.950227,1
333,0.949785,1
334,0.949596,1
335,0.949154,1
336,0.948965,1
337,0.948523,1
338,0.948335,1
339,0.947892,1
340,0.947704,1
341,0.947262,1
342,0.947073,1
343,0.946631,1
344,0.946443,1
345,0.946001,1
346,0.945812,1
347,0.94537,1
348,0.945182,1
349,0.944739,1
350,0.944551,1
351,0.944109,1
352,0.94392,1
353,0.943479,1
354,0.94329,1
355,0.942848,1
356,0.942659,1
357,0.942218,1
358,0.942029,1
359,0.941587,1
360,0.941399,1
361,0.940957,1
362,0.940768,1
363,0.940326,1
364,0.940138,1
365,0.939696,1
366,0.939507,1
367,0.939066,1
368,0.938877,1
369,0.938435,1
370,0.938247,1
371,0.937805,1
372,0.937617,1
373,0.937175,1
374,0.936987,1
375,0.936545,1
376,0.936356,1
377,0.935915,1
378,0.935726,1
379,0.935728,1
380,0.935539,1
381,0.935351,1
382,0.935163,1
383,0.934974,1
384,0.934786,1
385,0.934598,1
386,0.93441,1
387,0.934221,1
388,0.934033,1
389,0.934032,1
390,0.934034,1
391,0.934036,1
392,0.934038,1
393,0.93404,1
394,0.934041,1
395,0.934043,1
396,0.934045,1
397,0.934053,1
398,0.934061,1
399,0.93407,1
400,0.934078,1
401,0.934086,1
402,0.934094,1
403,0.934102,1
404,0.934111,1
405,0.934119,1
406,0.934127,1
407,0.934135,1
408,0.934144,1
409,0.934152,1
410,0.93416,1
411,0.934163,1
412,0.934166,1
413,0.934168,1
414,0.934171,1
415,0.934174,1
416,0.934177,1
417,0.934179,1
418,0.934182,1
419,0.934185,1
420,0.934188,1
421,0.93419,1
422,0.934193,1
423,0.934196,1
424,0.934199,1
425,0.934201,1
426,0.934204,1
427,0.934207,1
428,0.934019,1
429,0.933832,1
430,0.933645,1
431,0.933457,1
432,0.93327,1
433,0.933083,1
434,0.932896,1
435,0.932708,1
436,0.932521,1
437,0.932334,1
438,0.932147,1
439,0.931959,1
440,0.931772,1
441,0.931585,1
442,0.931398,1
443,0.931211,1
444,0.931023,1
445,0.930836,1
446,0.930649,1
447,0.930462,1
448,0.930275,1
449,0.930088,1
450,0.929901,1
451,0.929714,1
452,0.929527,1
453,0.92934,1
454,0.929153,1
455,0.928965,1
456,0.928779,1
457,0.928591,1
458,0.928405,1
459,0.928217,1
460,0.928031,1
461,0.927843,1
462,0.927657,1
463,0.92747,1
464,0.927283,1
465,0.927096,1
466,0.927097,1
467,0.927098,1
468,0.9271,1
469,0.927101,1
470,0.927102,1
471,0.927104,1
472,0.927105,1
473,0.926918,1
474,0.926731,1
475,0.926544,1
476,0.926357,1
477,0.92617,1
478,0.925982,1
479,0.925812,1
480,0.925641,1
481,0.925471,1
482,0.9253,1
483,0.925129,1
484,0.924959,1
485,0.924788,1
486,0.924618,1
487,0.924194,1
488,0.924023,1
489,0.923599,1
490,0.923429,1
491,0.923005,1
492,0.922834,1
493,0.922411,1
494,0.92224,1
495,0.921816,1
496,0.921646,1
497,0.921222,1
498,0.921051,1
499,0.920627,1
500,0.920457,1
501,0.920033,1
502,0.919862,1
503,0.919438,1
504,0.919268,1
505,0.918844,1
506,0.918674,1
507,0.91825,1
508,0.918079,1
509,0.917656,1
510,0.917485,1
511,0.917061,1
512,0.916891,1
513,0.916467,1
514,0.916297,1
515,0.915873,1
516,0.915703,1
517,0.915263,1
518,0.915076,1
519,0.914636,1
520,0.914449,1
521,0.914009,1
522,0.913822,1
523,0.913383,1
524,0.913196,1
525,0.912756,1
526,0.912569,1
527,0.912129,1
528,0.911943,1
529,0.911503,1
530,0.911316,1
531,0.910876,1
532,0.910689,1
533,0.910249,1
534,0.910063,1
535,0.909623,1
536,0.909437,1
537,0.908997,1
538,0.90881,1
539,0.90837,1
540,0.908184,1
541,0.907744,1
542,0.907557,1
543,0.907117,1
544,0.906931,1
545,0.906491,1
546,0.906304,1
547,0.905865,1
548,0.905678,1
549,0.905238,1
550,0.905052,1
551,0.904612,1
552,0.904425,1
553,0.903985,1
554,0.903799,1
555,0.903359,1
556,0.903173,1
557,0.902733,1
558,0.902546,1
559,0.902107,1
560,0.90192,1
561,0.90148,1
562,0.901294,1
563,0.900854,1
564,0.900668,1
565,0.900228,1
566,0.900042,1
567,0.899602,1
568,0.899415,1
569,0.898979,1
570,0.898796,1
571,0.89836,1
572,0.898177,1
573,0.897741,1
574,0.897558,1
575,0.897121,1
576,0.896939,1
577,0.896503,1
578,0.89632,1
579,0.895883,1
580,0.895701,1
581,0.895264,1
582,0.895082,1
583,0.894645,1
584,0.894653,1
585,0.89466,1
586,0.894667,1
587,0.894674,1
588,0.894682,1
589,0.894689,1
590,0.894696,1
591,0.894513,1
592,0.894518,1
593,0.894335,1
594,0.894153,1
595,0.89397,1
596,0.893787,1
597,0.893604,1
598,0.893422,1
599,0.893239,1
600,0.893056,1
601,0.89287,1
602,0.892871,1
603,0.892876,1
604,0.892879,1
605,0.892883,1
606,0.892887,1
607,0.892891,1
608,0.892895,1
609,0.892899,1
610,0.892903,1
611,0.892907,1
612,0.892911,1
613,0.892915,1
614,0.892918,1
615,0.892922,1
616,0.892926,1
617,0.89293,1
618,0.892934,1
619,0.892938,1
620,0.892942,1
621,0.892946,1
622,0.89295,1
623,0.892953,1
624,0.892957,1
625,0.892961,1
626,0.892965,1
627,0.892969,1
628,0.892973,1
629,0.892977,1
630,0.892981,1
631,0.892984,1
632,0.892989,1
633,0.892992,1
634,0.892996,1
635,0.893,1
636,0.893004,1
637,0.893007,1
638,0.893012,1
639,0.893015,1
640,0.893019,1
641,0.892952,1
642,0.892765,1
643,0.892579,1
644,0.892393,1
645,0.892207,1
646,0.892021,1
647,0.891834,1
648,0.891648,1
649,0.891517,1
650,0.891387,1
651,0.891256,1
652,0.891315,1
653,0.891375,1
654,0.891433,1
655,0.891493,1
656,0.891552,1
657,0.891611,1
658,0.89167,1
659,0.89173,1
660,0.891789,1
661,0.891848,1
662,0.891908,1
663,0.891967,1
664,0.892026,1
665,0.892085,1
666,0.892145,1
667,0.892204,1
668,0.892263,1
669,0.892323,1
670,0.892382,1
671,0.892441,1
672,0.8925,1
673,0.89256,1
674,0.892619,1
675,0.892678,1
676,0.892737,1
677,0.892606,1
678,0.892476,1
679,0.892289,1
680,0.892102,1
681,0.891915,1
682,0.891728,1
683,0.891541,1
684,0.891353,1
685,0.891166,1
686,0.890979,1
687,0.890539,1
688,0.890352,1
689,0.889911,1
690,0.889724,1
691,0.889283,1
692,0.889096,1
693,0.888656,1
694,0.888469,1
695,0.888028,1
696,0.887841,1
697,0.887401,1
698,0.887213,1
699,0.886773,1
700,0.886586,1
701,0.886146,1
702,0.885959,1
703,0.885518,1
704,0.885331,1
705,0.884891,1
706,0.884704,1
707,0.884263,1
708,0.884076,1
709,0.883636,1
710,0.883449,1
711,0.883008,1
712,0.882822,1
713,0.882381,1
714,0.882194,1
715,0.881754,1
716,0.881567,1
717,0.881127,1
718,0.88094,1
719,0.8805,1
720,0.880313,1
721,0.879872,1
722,0.879686,1
723,0.879245,1
724,0.879058,1
725,0.878618,1
726,0.878431,1
727,0.877991,1
728,0.877804,1
729,0.877364,1
730,0.877177,1
731,0.876737,1
732,0.87655,1
733,0.87611,1
734,0.875923,1
735,0.875482,1
736,0.875296,1
737,0.874946,1
738,0.87485,1
739,0.874501,1
740,0.874406,1
741,0.874057,1
742,0.873962,1
743,0.873614,1
744,0.87352,1
745,0.873172,1
746,0.873078,1
747,0.87273,1
748,0.872637,1
749,0.872291,1
750,0.872198,1
751,0.871852,1
752,0.871759,1
753,0.871413,1
754,0.871322,1
755,0.870977,1
756,0.870885,1
757,0.870541,1
758,0.87045,1
759,0.870106,1
760,0.870015,1
761,0.869672,1
762,0.869582,1
763,0.869239,1
764,0.86915,1
765,0.868807,1
766,0.868908,1
767,0.868376,1
768,0.868478,1
769,0.867946,1
770,0.868048,1
771,0.867517,1
772,0.86762,1
773,0.867089,1
774,0.867003,1
775,0.866663,1
776,0.866766,1
777,0.866236,1
778,0.86634,1
779,0.86581,1
780,0.865724,1
781,0.865385,1
782,0.8653,1
783,0.864962,1
784,0.864877,1
785,0.864539,1
786,0.864455,1
787,0.864117,1
788,0.864033,1
789,0.863696,1
790,0.863613,1
791,0.863276,1
792,0.863194,1
793,0.863112,1
794,0.86303,1
795,0.862949,1
796,0.862868,1
797,0.862788,1
798,0.862708,1
799,0.862816,1
800,0.862854,1
801,0.862893,1
802,0.862932,1
803,0.86297,1
804,0.863009,1
805,0.863048,1
806,0.863086,1
807,0.863125,1
808,0.863068,1
809,0.86308,1
810,0.863095,1
811,0.86311,1
812,0.863124,1
813,0.863139,1
814,0.863154,1
815,0.863168,1
816,0.863183,1
817,0.863197,1
818,0.863212,1
819,0.863227,1
820,0.863241,1
821,0.863256,1
822,0.863271,1
823,0.863285,1
824,0.8633,1
825,0.863315,1
826,0.863329,1
827,0.863344,1
828,0.863359,1
829,0.863373,1
830,0.863388,1
831,0.863403,1
832,0.863417,1
833,0.863432,1
834,0.863447,1
835,0.863461,1
836,0.863476,1
837,0.863491,1
838,0.863505,1
839,0.86352,1
840,0.863535,1
841,0.863549,1
842,0.863564,1
843,0.863579,1
844,0.863593,1
845,0.863608,1
846,0.863622,1
847,0.863637,1
848,0.863649,1
849,0.863589,1
850,0.863495,1
851,0.8634,1
852,0.863306,1
853,0.863211,1
854,0.863117,1
855,0.863022,1
856,0.862846,1
857,0.862671,1
858,0.862496,1
859,0.86232,1
860,0.862145,1
861,0.861969,1
862,0.861794,1
863,0.861618,1
864,0.861443,1
865,0.861267,1
866,0.861092,1
867,0.860916,1
868,0.860741,1
869,0.860565,1
870,0.86039,1
871,0.860214,1
872,0.860039,1
873,0.860028,1
874,0.859853,1
875,0.859804,1
876,0.859628,1
877,0.859453,1
878,0.859277,1
879,0.859102,1
880,0.858926,1
881,0.858751,1
882,0.858576,1
883,0.8584,1
884,0.858225,1
885,0.85824,1
886,0.858255,1
887,0.85827,1
888,0.858094,1
889,0.857665,1
890,0.857491,1
891,0.857062,1
892,0.856888,1
893,0.85646,1
894,0.856322,1
895,0.85593,1
896,0.855792,1
897,0.855401,1
898,0.855262,1
899,0.85487,1
900,0.854732,1
901,0.854341,1
902,0.854203,1
903,0.853811,1
904,0.853673,1
905,0.853281,1
906,0.853143,1
907,0.852751,1
908,0.852613,1
909,0.852221,1
910,0.852035,1
911,0.851596,1
912,0.85141,1
913,0.850971,1
914,0.850784,1
915,0.850345,1
916,0.850159,1
917,0.849719,1
918,0.849533,1
919,0.849094,1
920,0.848908,1
921,0.848468,1
922,0.848282,1
923,0.847843,1
924,0.847657,1
925,0.847217,1
926,0.847031,1
927,0.846592,1
928,0.846406,1
929,0.845966,1
930,0.84578,1
931,0.845341,1
932,0.845155,1
933,0.844715,1
934,0.84453,1
935,0.84409,1
936,0.843904,1
937,0.843465,1
938,0.843279,1
939,0.842839,1
940,0.842654,1
941,0.842214,1
942,0.842028,1
943,0.841589,1
944,0.841403,1
945,0.840964,1
946,0.840778,1
947,0.840339,1
948,0.840153,1
949,0.839714,1
950,0.839528,1
951,0.839088,1
952,0.838915,1
953,0.838487,1
954,0.838313,1
955,0.837886,1
956,0.837712,1
957,0.837285,1
958,0.837111,1
959,0.836684,1
960,0.83651,1
961,0.836082,1
962,0.835908,1
963,0.835481,1
964,0.835307,1
965,0.83488,1
966,0.834706,1
967,0.834278,1
968,0.834105,1
969,0.833677,1
970,0.833503,1
971,0.833076,1
972,0.832902,1
973,0.832475,1
974,0.832302,1
975,0.831874,1
976,0.8317,1
977,0.831273,1
978,0.831099,1
979,0.830672,1
980,0.830498,1
981,0.830071,1
982,0.830086,1
983,0.830064,1
984,0.830025,1
985,0.829851,1
986,0.829677,1
987,0.829504,1
988,0.82933,1
989,0.829156,1
990,0.828982,1
991,0.828809,1
992,0.828635,1
993,0.828461,1
994,0.828287,1
995,0.828239,1
996,0.828191,1
997,0.828143,1
998,0.828095,1
999,0.828047,1
1000,0.827998,1
1001,0.827958,1
1002,0.827852,1
1003,0.827745,1
1004,0.82763,1
1005,0.827457,1
1006,0.827283,1
1007,0.827109,1
1008,0.826935,1
1009,0.826762,1
1010,0.826588,1
1011,0.826414,1
1012,0.82624,1
1013,0.826067,1
1014,0.825893,1
1015,0.82572,1
1016,0.825546,1
1017,0.825372,1
1018,0.825199,1
1019,0.825025,1
1020,0.825039,1
1021,0.825053,1
1022,0.825066,1
1023,0.825081,1
1024,0.825094,1
1025,0.825109,1
1026,0.825125,1
1027,0.825142,1
1028,0.825158,1
1029,0.825175,1
1030,0.825191,1
1031,0.825208,1
1032,0.825212,1
1033,0.825217,1
1034,0.825221,1
1035,0.825241,1
1036,0.82526,1
1037,0.825279,1
1038,0.825298,1
1039,0.825317,1
1040,0.825336,1
1041,0.825355,1
1042,0.825374,1
1043,0.825393,1
1044,0.825412,1
1045,0.825431,1
1046,0.82545,1
1047,0.825469,1
1048,0.825488,1
1049,0.825507,1
1050,0.825526,1
1051,0.825545,1
1052,0.825564,1
1053,0.825583,1
1054,0.825602,1
1055,0.825621,1
1056,0.82564,1
1057,0.825659,1
1058,0.825678,1
1059,0.825697,1
1060,0.825716,1
1061,0.825734,1
1062,0.825753,1
1063,0.825773,1
1064,0.825789,1
1065,0.825805,1
1066,0.825822,1
1067,0.825838,1
1068,0.825854,1
1069,0.825862,1
1070,0.825871,1
1071,0.825879,1
1072,0.825727,1
1073,0.825575,1
1074,0.825422,1
1075,0.825251,1
1076,0.82508,1
1077,0.824909,1
1078,0.824738,1
1079,0.824625,1
1080,0.824512,1
1081,0.824399,1
1082,0.824286,1
1083,0.824173,1
1084,0.824192,1
1085,0.824209,1
1086,0.824169,1
1087,0.824131,1
1088,0.824125,1
1089,0.823954,1
1090,0.823783,1
1091,0.823612,1
1092,0.823441,1
1093,0.82327,1
1094,0.823203,1
1095,0.823032,1
1096,0.822861,1
1097,0.822437,1
1098,0.822266,1
1099,0.821841,1
1100,0.82167,1
1101,0.821246,1
1102,0.82106,1
1103,0.820622,1
1104,0.820454,1
1105,0.820032,1
1106,0.819865,1
1107,0.819444,1
1108,0.819277,1
1109,0.818856,1
1110,0.81869,1
1111,0.81827,1
1112,0.818294,1
1113,0.817684,1
1114,0.817709,1
1115,0.817284,1
1116,0.817308,1
1117,0.816699,1
1118,0.816724,1
1119,0.81675,1
1120,0.816775,1
1121,0.8168,1
1122,0.816825,1
1123,0.81685,1
1124,0.816875,1
1125,0.8169,1
1126,0.816925,1
1127,0.816951,1
1128,0.816976,1
1129,0.817001,1
1130,0.817026,1
1131,0.817051,1
1132,0.816886,1
1133,0.816468,1
1134,0.816303,1
1135,0.815884,1
1136,0.815719,1
1137,0.815301,1
1138,0.815136,1
1139,0.814718,1
1140,0.814553,1
1141,0.814134,1
1142,0.81397,1
1143,0.813551,1
1144,0.813386,1
1145,0.812968,1
1146,0.812803,1
1147,0.812385,1
1148,0.81222,1
1149,0.811801,1
1150,0.811636,1
1151,0.811219,1
1152,0.811053,1
1153,0.810635,1
1154,0.81047,1
1155,0.810052,1
1156,0.809887,1
1157,0.809469,1
1158,0.809304,1
1159,0.808886,1
1160,0.808721,1
1161,0.808303,1
1162,0.808138,1
1163,0.80772,1
1164,0.807555,1
1165,0.807137,1
1166,0.806972,1
1167,0.806554,1
1168,0.806389,1
1169,0.805971,1
1170,0.805806,1
1171,0.805388,1
1172,0.805223,1
1173,0.804805,1
1174,0.80464,1
1175,0.804222,1
1176,0.804057,1
1177,0.803639,1
1178,0.803454,1
1179,0.803032,1
1180,0.802864,1
1181,0.802443,1
1182,0.802275,1
1183,0.801853,1
1184,0.801685,1
1185,0.801263,1
1186,0.801095,1
1187,0.800674,1
1188,0.800506,1
1189,0.800084,1
1190,0.799916,1
1191,0.799494,1
1192,0.799327,1
1193,0.798905,1
1194,0.798737,1
1195,0.798315,1
1196,0.798148,1
1197,0.797726,1
1198,0.797558,1
1199,0.797136,1
1200,0.79712,1
1201,0.797103,1
1202,0.797105,1
1203,0.797106,1
1204,0.797108,1
1205,0.79711,1
1206,0.797112,1
1207,0.797114,1
1208,0.797117,1
1209,0.797119,1
1210,0.796934,1
1211,0.796749,1
1212,0.796565,1
1213,0.79638,1
1214,0.796195,1
1215,0.796192,1
1216,0.79619,1
1217,0.796187,1
1218,0.796184,1
1219,0.796181,1
1220,0.796179,1
1221,0.796176,1
1222,0.796107,1
1223,0.796107,1
1224,0.796107,1
1225,0.796107,1
1226,0.796107,1
1227,0.796107,1
1228,0.79611,1
1229,0.796112,1
1230,0.796115,1
1231,0.796118,1
1232,0.79612,1
1233,0.796124,1
1234,0.796129,1
1235,0.796134,1
1236,0.796139,1
1237,0.796145,1
1238,0.79615,1
1239,0.796155,1
1240,0.79616,1
1241,0.796166,1
1242,0.796171,1
1243,0.796177,1
1244,0.796182,1
1245,0.796187,1
1246,0.796192,1
1247,0.796198,1
1248,0.796203,1
1249,0.796209,1
1250,0.796214,1
1251,0.796219,1
1252,0.796224,1
1253,0.79623,1
1254,0.796235,1
1255,0.796241,1
1256,0.796246,1
1257,0.796251,1
1258,0.796256,1
1259,0.796262,1
1260,0.796267,1
1261,0.796272,1
1262,0.796277,1
1263,0.796283,1
1264,0.796288,1
1265,0.796294,1
1266,0.796299,1
1267,0.796304,1
1268,0.796307,1
1269,0.79631,1
1270,0.796312,1
1271,0.796315,1
1272,0.796318,1
1273,0.796321,1
1274,0.796136,1
1275,0.795951,1
1276,0.795766,1
1277,0.795582,1
1278,0.795397,1
1279,0.795212,1
1280,0.795027,1
1281,0.794843,1
1282,0.794658,1
1283,0.794473,1
1284,0.794289,1
1285,0.794104,1
1286,0.793919,1
1287,0.793734,1
1288,0.79355,1
1289,0.793382,1
1290,0.793215,1
1291,0.793047,1
1292,0.79288,1
1293,0.7929,1
1294,0.79292,1
1295,0.79294,1
1296,0.79296,1
1297,0.79298,1
1298,0.793,1
1299,0.792983,1
1300,0.792966,1
1301,0.792798,1
1302,0.792631,1
1303,0.792464,1
1304,0.792296,1
1305,0.792129,1
1306,0.791962,1
1307,0.791794,1
1308,0.791627,1
1309,0.791611,1
1310,0.791444,1
1311,0.791277,1
1312,0.79111,1
1313,0.790942,1
1314,0.790775,1
1315,0.790608,1
1316,0.79044,1
1317,0.790273,1
1318,0.790106,1
1319,0.789938,1
1320,0.789771,1
1321,0.78935,1
1322,0.789183,1
1323,0.788762,1
1324,0.788595,1
1325,0.788174,1
1326,0.788007,1
1327,0.787587,1
1328,0.787419,1
1329,0.786998,1
1330,0.786832,1
1331,0.78641,1
1332,0.786244,1
1333,0.785823,1
1334,0.785656,1
1335,0.785218,1
1336,0.785034,1
1337,0.784595,1
1338,0.784548,1
1339,0.784248,1
1340,0.784201,1
1341,0.7839,1
1342,0.783853,1
1343,0.783553,1
1344,0.783506,1
1345,0.783205,1
1346,0.783158,1
1347,0.782858,1
1348,0.782811,1
1349,0.782511,1
1350,0.782463,1
1351,0.782163,1
1352,0.782116,1
1353,0.781816,1
1354,0.781769,1
1355,0.781469,1
1356,0.781421,1
1357,0.781121,1
1358,0.781074,1
1359,0.780774,1
1360,0.780727,1
1361,0.780427,1
1362,0.78038,1
1363,0.78008,1
1364,0.780032,1
1365,0.779732,1
1366,0.779685,1
1367,0.779385,1
1368,0.779338,1
1369,0.779038,1
1370,0.778991,1
1371,0.778691,1
1372,0.778644,1
1373,0.778344,1
1374,0.778297,1
1375,0.777997,1
1376,0.77795,1
1377,0.77765,1
1378,0.777603,1
1379,0.777303,1
1380,0.777256,1
1381,0.776956,1
1382,0.776909,1
1383,0.776609,1
1384,0.776562,1
1385,0.776262,1
1386,0.776215,1
1387,0.775915,1
1388,0.775868,1
1389,0.775568,1
1390,0.775521,1
1391,0.775221,1
1392,0.775174,1
1393,0.774874,1
1394,0.774828,1
1395,0.774527,1
1396,0.77448,1
1397,0.774179,1
1398,0.774132,1
1399,0.773831,1
1400,0.773784,1
1401,0.773483,1
1402,0.773436,1
1403,0.773136,1
1404,0.773088,1
1405,0.773041,1
1406,0.773184,1
1407,0.773322,1
1408,0.773444,1
1409,0.773531,1
1410,0.773617,1
1411,0.773702,1
1412,0.773519,1
1413,0.773334,1
1414,0.773222,1
1415,0.77311,1
1416,0.772997,1
1417,0.772885,1
1418,0.772773,1
1419,0.77266,1
1420,0.772548,1
1421,0.772436,1
1422,0.772471,1
1423,0.772507,1
1424,0.772543,1
1425,0.772579,1
1426,0.772615,1
1427,0.772651,1
1428,0.772686,1
1429,0.772726,1
1430,0.772766,1
1431,0.772805,1
1432,0.772693,1
1433,0.772581,1
1434,0.772658,1
1435,0.772736,1
1436,0.772814,1
1437,0.772891,1
1438,0.772779,1
1439,0.772667,1
1440,0.772483,1
1441,0.772299,1
1442,0.772115,1
1443,0.771931,1
1444,0.771747,1
1445,0.771563,1
1446,0.771379,1
1447,0.771346,1
1448,0.771313,1
1449,0.771279,1
1450,0.771246,1
1451,0.771213,1
1452,0.771179,1
1453,0.771185,1
1454,0.771191,1
1455,0.771198,1
1456,0.771204,1
1457,0.77121,1
1458,0.771216,1
1459,0.771222,1
1460,0.771228,1
1461,0.771234,1
1462,0.77124,1
1463,0.771246,1
1464,0.771253,1
1465,0.771258,1
1466,0.771265,1
1467,0.771271,1
1468,0.771277,1
1469,0.771283,1
1470,0.771289,1
1471,0.771295,1
1472,0.771302,1
1473,0.771307,1
1474,0.771314,1
1475,0.77132,1
1476,0.771326,1
1477,0.771332,1
1478,0.771338,1
1479,0.771344,1
1480,0.771351,1
1481,0.771357,1
1482,0.771363,1
1483,0.771369,1
1484,0.771375,1
1485,0.771481,1
1486,0.771587,1
1487,0.771653,1
1488,0.77172,1
1489,0.771784,1
1490,0.7717,1
1491,0.771616,1
1492,0.771533,1
1493,0.77145,1
1494,0.771368,1
1495,0.771285,1
1496,0.771203,1
1497,0.77112,1
1498,0.771037,1
1499,0.770955,1
1500,0.770872,1
